"","X.1","X","stock","species","broodyear","recruits","spawners","stock.id"
"1981",3127,3847,"Morice","Sockeye",1961,20497.4263291956,5792.849017,76
"1982",3128,3848,"Morice","Sockeye",1962,14864.9383493688,3475.70941,76
"1983",3129,3849,"Morice","Sockeye",1963,10248.3391209748,1158.569803,76
"1984",3130,3850,"Morice","Sockeye",1964,12568.4071919384,5792.849017,76
"1985",3131,3851,"Morice","Sockeye",1965,21793.8632549628,11585.69803,76
"1986",3132,3852,"Morice","Sockeye",1966,17229.8491182347,6951.41882,76
"1987",3133,3853,"Morice","Sockeye",1967,10422.4513970172,3939.137332,76
"1988",3134,3854,"Morice","Sockeye",1968,8364.98690498385,3475.70941,76
"1989",3135,3855,"Morice","Sockeye",1969,7942.34296972939,3823.280351,76
"1990",3136,3856,"Morice","Sockeye",1970,1540.50466953464,10890.55615,76
"1991",3137,3857,"Morice","Sockeye",1971,1437.75596490838,7646.560703,76
"1992",3138,3858,"Morice","Sockeye",1972,3442.0415697065,4170.851292,76
"1993",3139,3859,"Morice","Sockeye",1973,3596.78184731831,2317.139607,76
"1994",3140,3860,"Morice","Sockeye",1974,3726.114309509,2780.567528,76
"1995",3141,3861,"Morice","Sockeye",1975,3631.21518881628,521.3564115,76
"1996",3142,3862,"Morice","Sockeye",1976,9505.25971916551,231.7139607,76
"1997",3143,3863,"Morice","Sockeye",1977,19770.433961771,1390.283764,76
"1998",3144,3864,"Morice","Sockeye",1978,21365.9597602751,1158.569803,76
"1999",3145,3865,"Morice","Sockeye",1979,17434.0699455223,1621.997725,76
"2000",3146,3866,"Morice","Sockeye",1980,13093.7438413696,926.8558427,76
"2001",3147,3867,"Morice","Sockeye",1981,16830.9520923534,2317.139607,76
"2002",3148,3868,"Morice","Sockeye",1982,14740.33079153,6951.41882,76
"2003",3149,3869,"Morice","Sockeye",1983,12615.3435173263,9268.558427,76
"2004",3150,3870,"Morice","Sockeye",1984,22044.3910867483,6951.41882,76
"2005",3151,3871,"Morice","Sockeye",1985,41931.0656881789,4634.279214,76
"2006",3152,3872,"Morice","Sockeye",1986,98186.4433408643,6951.41882,76
"2007",3153,3873,"Morice","Sockeye",1987,85547.8695093011,9268.558427,76
"2008",3154,3877,"Morice","Sockeye",1991,117622.938116772,46342.79214,76
"2009",3155,3878,"Morice","Sockeye",1992,82560.9248704178,31281.38469,76
"2010",3156,3879,"Morice","Sockeye",1993,23463.8264683931,25488.53568,76
"2011",3157,3881,"Morice","Sockeye",1995,8849.4314627095,40549.94312,76
"2012",3158,3882,"Morice","Sockeye",1996,8508.3192966434,47501.36194,76
"2013",3159,3883,"Morice","Sockeye",1997,15706.475640412,27805.67528,76
"2014",3160,3884,"Morice","Sockeye",1998,26295.6578763021,6951.41882,76
"2015",3161,3885,"Morice","Sockeye",1999,19934.1058188291,17378.54705,76
"2016",3162,3886,"Morice","Sockeye",2000,18104.1846996806,3475.70941,76
"2017",3163,3887,"Morice","Sockeye",2001,36450.6877240364,4634.279214,76
"2018",3164,3888,"Morice","Sockeye",2002,52300.6411823748,6481.913784,76
"2019",3165,3889,"Morice","Sockeye",2003,31724.0225141145,21769.48923,76
"2020",3166,3890,"Morice","Sockeye",2004,31314.9888773646,15616.27962,76
"2021",3167,3891,"Morice","Sockeye",2005,17178.4271126923,11063.21466,76
"2022",3168,3892,"Morice","Sockeye",2006,10336.6156641834,18314.25308,76
"2023",3169,3893,"Morice","Sockeye",2007,9984.1544317796,45452.23814,76
"2024",3170,3894,"Morice","Sockeye",2008,14643.3051013774,17410.12224,76
"2025",3171,3895,"Morice","Sockeye",2009,26919.5534308356,30460.38945,76
"2026",3172,3896,"Morice","Sockeye",2010,38596.5306080371,14360.34398,76
"2027",3173,3897,"Morice","Sockeye",2011,34117.2547140916,7440.831807,76
"2028",3174,3898,"Morice","Sockeye",2012,17841.4165852339,6908.360517,76
"2029",3175,3899,"Morice","Sockeye",2013,25792.6550166971,9424.866378,76
"2046",3192,3976,"Pinkut","Sockeye",1960,102070.82049123,33540.68182,78
"2047",3193,3977,"Pinkut","Sockeye",1961,65587.43198078,58587.90885,78
"2048",3194,3978,"Pinkut","Sockeye",1962,73471.76064141,37325.95245,78
"2049",3195,3979,"Pinkut","Sockeye",1963,101098.66413372,63954.95098,78
"2050",3196,3980,"Pinkut","Sockeye",1964,38772.70090053,119865.9221,78
"2051",3197,3981,"Pinkut","Sockeye",1965,62720.8235523165,31037.05147,78
"2052",3198,3982,"Pinkut","Sockeye",1966,69076.4788062162,21463,78
"2053",3199,3983,"Pinkut","Sockeye",1967,147378.442525838,31742,78
"2054",3200,3984,"Pinkut","Sockeye",1968,158704.258380309,22284,78
"2055",3201,3985,"Pinkut","Sockeye",1969,341269.498873102,43526,78
"2056",3202,3986,"Pinkut","Sockeye",1970,166736.119547623,28978,78
"2057",3203,3987,"Pinkut","Sockeye",1971,242498.639128193,30443,78
"2058",3204,3988,"Pinkut","Sockeye",1972,175207.395537826,73911,78
"2059",3205,3989,"Pinkut","Sockeye",1973,191580.947012864,100183,78
"2060",3206,3990,"Pinkut","Sockeye",1974,67182.9388119037,96197,78
"2061",3207,3991,"Pinkut","Sockeye",1975,488984.025437293,97498.63687,78
"2062",3208,3992,"Pinkut","Sockeye",1976,158851.694909142,50192,78
"2063",3209,3993,"Pinkut","Sockeye",1977,1443273.65514076,89757,78
"2064",3210,3994,"Pinkut","Sockeye",1978,340743.039534712,27964,78
"2065",3211,3995,"Pinkut","Sockeye",1979,351140.909471412,135745,78
"2066",3212,3996,"Pinkut","Sockeye",1980,1313288.89963785,57655,78
"2067",3213,3997,"Pinkut","Sockeye",1981,748560.03389117,256141,78
"2068",3214,3998,"Pinkut","Sockeye",1982,631919.945092743,122051.6162,78
"2069",3215,3999,"Pinkut","Sockeye",1983,656860.35895708,112844.6413,78
"2070",3216,4000,"Pinkut","Sockeye",1984,1200041.06488205,219484.2079,78
"2071",3217,4001,"Pinkut","Sockeye",1985,460134.955149072,216567.6108,78
"2072",3218,4002,"Pinkut","Sockeye",1986,845833.8786648,132930.3406,78
"2073",3219,4003,"Pinkut","Sockeye",1987,513593.440209451,302165.9726,78
"2074",3220,4004,"Pinkut","Sockeye",1988,1135848.19573537,173803.3538,78
"2075",3221,4005,"Pinkut","Sockeye",1989,768843.727983908,106907.5697,78
"2076",3222,4006,"Pinkut","Sockeye",1990,840527.387704144,127099.656,78
"2077",3223,4007,"Pinkut","Sockeye",1991,1713270.409537,224976.0984,78
"2078",3224,4008,"Pinkut","Sockeye",1992,2073561.2275372,198087.2925,78
"2079",3225,4009,"Pinkut","Sockeye",1993,393302.911157473,251782.5651,78
"2080",3226,4010,"Pinkut","Sockeye",1994,28566.8001957441,136482.421,78
"2081",3227,4011,"Pinkut","Sockeye",1995,223010.017040535,243069.007,78
"2082",3228,4012,"Pinkut","Sockeye",1996,1015724.08752894,210609.3275,78
"2083",3229,4013,"Pinkut","Sockeye",1997,127261.283323269,120916.4976,78
"2084",3230,4014,"Pinkut","Sockeye",1998,356723.940826366,62357,78
"2085",3231,4015,"Pinkut","Sockeye",1999,117743.389762921,128989.3909,78
"2086",3232,4016,"Pinkut","Sockeye",2000,216644.88371213,130236.4941,78
"2087",3233,4017,"Pinkut","Sockeye",2001,247449.979976967,99115.74243,78
"2088",3234,4018,"Pinkut","Sockeye",2002,814845.846229279,95248.95855,78
"2089",3235,4019,"Pinkut","Sockeye",2003,127783.586952087,147068.1326,78
"2090",3236,4020,"Pinkut","Sockeye",2004,514461.672403281,102159.9423,78
"2091",3237,4021,"Pinkut","Sockeye",2005,115769.992708573,128931,78
"2092",3238,4022,"Pinkut","Sockeye",2006,248518.204394501,174653.8622,78
"2093",3239,4023,"Pinkut","Sockeye",2007,619541.935631179,170675.1421,78
"2094",3240,4024,"Pinkut","Sockeye",2008,100295.782501475,139316.3535,78
"2095",3241,4025,"Pinkut","Sockeye",2009,63417.9989214292,130985.5698,78
"2096",3242,4026,"Pinkut","Sockeye",2010,386197.969384675,119148,78
"2097",3243,4027,"Pinkut","Sockeye",2011,194366.427999229,151767.6622,78
"2098",3244,4028,"Pinkut","Sockeye",2012,167989.390459653,110011.9483,78
"2099",3245,4029,"Pinkut","Sockeye",2013,19290.2238092272,30151,78
"2100",3246,4030,"Pinkut","Sockeye",2014,341133.462300441,78550.215,78
"2115",3261,4101,"Sustut","Sockeye",1960,2666.5405873045,100,80
"2116",3262,4102,"Sustut","Sockeye",1961,818.995494489899,500,80
"2117",3263,4103,"Sustut","Sockeye",1962,470.816848423512,500,80
"2118",3264,4104,"Sustut","Sockeye",1963,2134.55789280725,500,80
"2119",3265,4105,"Sustut","Sockeye",1964,3293.92977365025,400,80
"2120",3266,4106,"Sustut","Sockeye",1965,4002.11578884372,2100,80
"2121",3267,4107,"Sustut","Sockeye",1966,1874.06270114728,50,80
"2122",3268,4108,"Sustut","Sockeye",1967,2719.99338939371,100,80
"2123",3269,4109,"Sustut","Sockeye",1968,5884.97937714034,1100,80
"2124",3270,4114,"Sustut","Sockeye",1973,62.6845899663222,3300,80
"2125",3271,4115,"Sustut","Sockeye",1974,424.043964016101,75,80
"2126",3272,4129,"Sustut","Sockeye",1988,8695.61729061943,550,80
"2127",3273,4142,"Sustut","Sockeye",2001,3189.05329628628,1256.9999998,80
"2128",3274,4143,"Sustut","Sockeye",2002,3791.74915039528,988,80
"2129",3275,4144,"Sustut","Sockeye",2003,1746.20361827423,4991.9999996,80
"2130",3276,4145,"Sustut","Sockeye",2004,1534.99762123079,1604.0000001,80
"2131",3277,4146,"Sustut","Sockeye",2005,1696.898065286,1175,80
"2132",3278,4147,"Sustut","Sockeye",2006,3015.41098923249,808,80
"2133",3279,4148,"Sustut","Sockeye",2007,2726.1400620435,2468.9999998,80
"2134",3280,4149,"Sustut","Sockeye",2008,2359.82068326045,211.99999999,80
"2135",3281,4150,"Sustut","Sockeye",2009,1905.21215604409,540,80
"2136",3282,4151,"Sustut","Sockeye",2010,2401.25079635205,425.99999998,80
"2137",3283,4152,"Sustut","Sockeye",2011,2827.00582299616,1884,80
"2138",3284,4153,"Sustut","Sockeye",2012,3491.77922244113,1309.00000013,80
"2139",3285,4154,"Sustut","Sockeye",2013,3184.99658743756,1365.9999996,80
"2140",3286,4174,"Swan/Stephens","Sockeye",1960,17890.04527767,15021.180227,81
"2141",3287,4175,"Swan/Stephens","Sockeye",1961,37329.73022394,1671.355778,81
"2142",3288,4177,"Swan/Stephens","Sockeye",1963,18582.18035472,10319.65878,81
"2143",3289,4178,"Swan/Stephens","Sockeye",1964,38351.0687157,22242.700157,81
"2144",3290,4179,"Swan/Stephens","Sockeye",1965,21637.0821339,11121.350077,81
"2145",3291,4180,"Swan/Stephens","Sockeye",1966,40880.87759547,22242.700157,81
"2146",3292,4181,"Swan/Stephens","Sockeye",1967,43618.258746,35956.929743,81
"2147",3293,4182,"Swan/Stephens","Sockeye",1968,31698.1253439,7799.6603,81
"2148",3294,4183,"Swan/Stephens","Sockeye",1969,32443.5113847,26699.6489,81
"2149",3295,4184,"Swan/Stephens","Sockeye",1970,25042.1363586,12839.65726,81
"2150",3296,4185,"Swan/Stephens","Sockeye",1971,4024.87161003,26699.6489,81
"2151",3297,4186,"Swan/Stephens","Sockeye",1972,19665.466909173,26699.6489,81
"2152",3298,4187,"Swan/Stephens","Sockeye",1973,2643.83908047,17249.654599,81
"2153",3299,4188,"Swan/Stephens","Sockeye",1974,39791.14566786,17249.654599,81
"2154",3300,4189,"Swan/Stephens","Sockeye",1975,28891.4461263,17249.654599,81
"2155",3301,4190,"Swan/Stephens","Sockeye",1976,50614.308396,1206.3895585,81
"2156",3302,4191,"Swan/Stephens","Sockeye",1977,64765.4771394,12839.65726,81
"2157",3303,4194,"Swan/Stephens","Sockeye",1980,69333.889707,16135.417413,81
"2158",3304,4195,"Swan/Stephens","Sockeye",1981,64253.3287419,31885.407914,81
"2159",3305,4196,"Swan/Stephens","Sockeye",1982,90622.681326,36342.35666,81
"2160",3306,4198,"Swan/Stephens","Sockeye",1984,64996.4435751,39299.6413,81
"2161",3307,4199,"Swan/Stephens","Sockeye",1985,63226.5254334,39976.59232,81
"2162",3308,4200,"Swan/Stephens","Sockeye",1986,88925.5189863,39299.6413,81
"2163",3309,4201,"Swan/Stephens","Sockeye",1987,142844.4593685,71913.859475,81
"2164",3310,4202,"Swan/Stephens","Sockeye",1988,127248.9405012,82285.377504,81
"2165",3311,4203,"Swan/Stephens","Sockeye",1989,25144.1748612,32999.6451,81
"2166",3312,4204,"Swan/Stephens","Sockeye",1990,54986.0136534,39299.6413,81
"2167",3313,4205,"Swan/Stephens","Sockeye",1991,67061.3857569,53013.870885,81
"2168",3314,4206,"Swan/Stephens","Sockeye",1992,13221.1460133,76370.80822,81
"2169",3315,4211,"Swan/Stephens","Sockeye",1997,19917.7876404,2674.169246,81
"2170",3316,4213,"Swan/Stephens","Sockeye",1999,26259.48820674,27871.08809,81
"2171",3317,4215,"Swan/Stephens","Sockeye",2001,40010.88833874,25824.991725,81
"2172",3318,4216,"Swan/Stephens","Sockeye",2002,15355.30700997,10828.442288,81
"2173",3319,4217,"Swan/Stephens","Sockeye",2003,22097.28897396,20242.065685,81
"2174",3320,4218,"Swan/Stephens","Sockeye",2004,24054.90120324,19596.656218,81
"2175",3321,4219,"Swan/Stephens","Sockeye",2005,7379.29878363,10820.962884,81
"2176",3322,4220,"Swan/Stephens","Sockeye",2006,11233.765256148,25972.175017,81
"2177",3323,4221,"Swan/Stephens","Sockeye",2007,15875.81787465,9665.021148,81
"2178",3324,4222,"Swan/Stephens","Sockeye",2008,5413.26911625,19059.085305,81
"2179",3325,4223,"Swan/Stephens","Sockeye",2009,5844.65001057,21435.635983,81
"2180",3326,4224,"Swan/Stephens","Sockeye",2010,27467.83169631,4824.5504864,81
"2181",3327,4225,"Swan/Stephens","Sockeye",2011,20961.6539742,9317.065057,81
"2182",3328,4226,"Swan/Stephens","Sockeye",2012,9353.2809276,12856.957263,81
"2183",3329,4227,"Swan/Stephens","Sockeye",2013,5223.63765843,3788.406431,81
"2184",3330,4228,"Swan/Stephens","Sockeye",2014,13231.35722943,4922.213041,81
"2189",3673,38910,"Fraser","Chum",1959,394310.8074,152300,92
"2190",3674,3901,"Fraser","Chum",1960,400116.37,144782,92
"2191",3675,3911,"Fraser","Chum",1961,156512.52,103945,92
"2192",3676,3921,"Fraser","Chum",1962,315789.99,130357,92
"2193",3677,3931,"Fraser","Chum",1963,151652.27,192245,92
"2194",3678,3941,"Fraser","Chum",1964,1063848.75,246741,92
"2195",3679,3956,"Fraser","Chum",1965,491327.14,129484,92
"2196",3680,3971,"Fraser","Chum",1967,268774.16,213873,92
"2197",3681,39810,"Fraser","Chum",1968,1865063.01,670528,92
"2198",3682,39910,"Fraser","Chum",1969,1861495.941,309245,92
"2199",3683,40010,"Fraser","Chum",1970,435789.36,284275,92
"2200",3684,40110,"Fraser","Chum",1971,385428.82,290150,92
"2201",3685,40210,"Fraser","Chum",1972,1162286.265,423290,92
"2202",3686,4031,"Fraser","Chum",1973,736699.04,267105,92
"2203",3687,4041,"Fraser","Chum",1974,1446851.74,350390,92
"2204",3688,4051,"Fraser","Chum",1975,344975.01,191445,92
"2205",3689,4061,"Fraser","Chum",1976,902606,340542,92
"2206",3690,40710,"Fraser","Chum",1977,755062.82,599366,92
"2207",3691,4083,"Fraser","Chum",1978,641220.95,359065,92
"2208",3692,4091,"Fraser","Chum",1979,387245.8755,255634,92
"2209",3693,41010,"Fraser","Chum",1980,329015.65,312141,92
"2210",3694,4111,"Fraser","Chum",1981,1338996.76,435316,92
"2211",3695,4121,"Fraser","Chum",1982,1799067.18,320291,92
"2212",3696,4131,"Fraser","Chum",1983,623636.8281,364991,92
"2213",3697,4141,"Fraser","Chum",1984,987083.92,433266,92
"2214",3698,4155,"Fraser","Chum",1985,695229.0147,1295255,92
"2215",3699,4161,"Fraser","Chum",1986,2040923.63,972927,92
"2216",3700,4171,"Fraser","Chum",1987,606706.7688,398343,92
"2217",3701,41810,"Fraser","Chum",1988,1270880.612,585317,92
"2218",3702,4192,"Fraser","Chum",1989,1341783.204,585552,92
"2219",3703,4207,"Fraser","Chum",1990,1645552.03,988875,92
"2220",3704,4212,"Fraser","Chum",1991,1286122.43,859274,92
"2221",3705,4229,"Fraser","Chum",1992,988585.03,741618,92
"2222",3706,4291,"BC South (no Fraser)","Chum",1953,1206646,800625,93
"2223",3707,4301,"BC South (no Fraser)","Chum",1954,1834771,988200,93
"2224",3708,4311,"BC South (no Fraser)","Chum",1955,1382516,495250,93
"2225",3709,4321,"BC South (no Fraser)","Chum",1956,827371,439676,93
"2226",3710,4331,"BC South (no Fraser)","Chum",1957,678383,920575,93
"2227",3711,4341,"BC South (no Fraser)","Chum",1958,661769,1002950,93
"2228",3712,4351,"BC South (no Fraser)","Chum",1959,644399,680950,93
"2229",3713,4361,"BC South (no Fraser)","Chum",1960,601146,406145,93
"2230",3714,4371,"BC South (no Fraser)","Chum",1961,214411,461354,93
"2231",3715,4381,"BC South (no Fraser)","Chum",1962,547665,499277,93
"2232",3716,4391,"BC South (no Fraser)","Chum",1963,550498,442075,93
"2233",3717,4401,"BC South (no Fraser)","Chum",1964,1321900,532525,93
"2234",3718,4411,"BC South (no Fraser)","Chum",1965,972557,197725,93
"2235",3719,4421,"BC South (no Fraser)","Chum",1966,1327912,519925,93
"2236",3720,4431,"BC South (no Fraser)","Chum",1967,350578,461082,93
"2237",3721,4441,"BC South (no Fraser)","Chum",1968,2663833,928273,93
"2238",3722,4451,"BC South (no Fraser)","Chum",1969,3017923,604105,93
"2239",3723,4461,"BC South (no Fraser)","Chum",1970,1010218,746606,93
"2240",3724,4471,"BC South (no Fraser)","Chum",1971,647204,281664,93
"2241",3725,4481,"BC South (no Fraser)","Chum",1972,1083731,1338569,93
"2242",3726,4491,"BC South (no Fraser)","Chum",1973,846011,1158806,93
"2243",3727,4501,"BC South (no Fraser)","Chum",1974,1727652,792812,93
"2244",3728,4511,"BC South (no Fraser)","Chum",1975,921301,371076,93
"2245",3729,4521,"BC South (no Fraser)","Chum",1976,2546175,538672,93
"2246",3730,4531,"BC South (no Fraser)","Chum",1977,1715022,758139,93
"2247",3731,4542,"BC South (no Fraser)","Chum",1978,3070728,954590,93
"2248",3732,4552,"BC South (no Fraser)","Chum",1979,820011,887186,93
"2249",3733,4562,"BC South (no Fraser)","Chum",1980,1074140,2025387,93
"2250",3734,4572,"BC South (no Fraser)","Chum",1981,1795562,1647057,93
"2251",3735,4582,"BC South (no Fraser)","Chum",1982,2093398,2106443,93
"2252",3736,4592,"BC South (no Fraser)","Chum",1983,1197368,670553,93
"2253",3737,4602,"BC South (no Fraser)","Chum",1984,1912493,910224,93
"2254",3738,4612,"BC South (no Fraser)","Chum",1985,722309,1379098,93
"2255",3739,4622,"BC South (no Fraser)","Chum",1986,1675906,1089814,93
"2256",3740,4632,"BC South (no Fraser)","Chum",1987,1300771,795028,93
"2257",3741,4642,"BC South (no Fraser)","Chum",1988,2474945,996321,93
"2258",3742,4652,"BC South (no Fraser)","Chum",1989,2417552,376046,93
"2259",3743,4662,"BC South (no Fraser)","Chum",1990,2109257,815806,93
"2260",3744,4672,"BC South (no Fraser)","Chum",1991,723913,737044,93
"2261",3745,4682,"BC South (no Fraser)","Chum",1992,566438,1015857,93
"2262",3746,4692,"BC South (no Fraser)","Chum",1993,636736,1016491,93
"2263",3747,4702,"BC South (no Fraser)","Chum",1994,2795920,1006121,93
"2264",3748,4712,"BC South (no Fraser)","Chum",1995,444384,497815,93
"2265",3749,4722,"BC South (no Fraser)","Chum",1996,410824,477539,93
"2266",3750,4732,"BC South (no Fraser)","Chum",1997,1106716,571584,93
"2267",3751,4742,"BC South (no Fraser)","Chum",1998,1943871,1016990,93
"2268",3752,4752,"BC South (no Fraser)","Chum",1999,1169365,406796,93
"2269",3753,4762,"BC South (no Fraser)","Chum",2000,1890621,283075,93
"2270",3754,4772,"BC South (no Fraser)","Chum",2001,974858,876998,93
"2271",3755,4782,"BC South (no Fraser)","Chum",2002,918498,1027156,93
"2272",3756,4832,"Area 10","Chum",1980,23491.44323,95675,94
"2273",3757,4842,"Area 10","Chum",1981,63291.58623,113726,94
"2274",3758,4852,"Area 10","Chum",1982,152308.0141,113726,94
"2275",3759,4862,"Area 10","Chum",1983,72109.81669,68597,94
"2276",3760,4872,"Area 10","Chum",1984,66824.16186,19315,94
"2277",3761,4882,"Area 10","Chum",1985,39937.11644,40617,94
"2278",3762,4892,"Area 10","Chum",1986,73870.38688,116347,94
"2279",3763,4902,"Area 10","Chum",1987,62702.43519,56535,94
"2280",3764,4912,"Area 10","Chum",1988,38149.9575,57354,94
"2281",3765,4922,"Area 10","Chum",1989,37781.70506,31135,94
"2282",3766,4932,"Area 10","Chum",1990,46020.4064,68309,94
"2283",3767,4942,"Area 10","Chum",1991,73265.02274,44096,94
"2284",3768,4952,"Area 10","Chum",1992,37891.95354,19643,94
"2285",3769,4962,"Area 10","Chum",1993,8753.590909,25015,94
"2286",3770,4972,"Area 10","Chum",1994,7207.762771,25335,94
"2287",3771,4982,"Area 10","Chum",1995,14110.85926,64942,94
"2288",3772,4992,"Area 10","Chum",1996,13667.33184,36560,94
"2289",3773,5001,"Area 10","Chum",1997,60455.07536,7648,94
"2290",3774,5011,"Area 10","Chum",1998,80842.49882,7208,94
"2291",3775,5021,"Area 10","Chum",1999,82250.82152,14111,94
"2292",3776,5031,"Area 10","Chum",2000,85044.24565,13667,94
"2293",3777,5041,"Area 10","Chum",2001,22812.96371,60455,94
"2294",3778,5051,"Area 10","Chum",2002,41790.62235,80842,94
"2295",3779,5061,"Area 10","Chum",2003,17991.58061,82251,94
"2296",3780,5071,"Area 10","Chum",2004,14080.4095,85044,94
"2297",3781,5081,"Area 10","Chum",2005,24686.47923,22813,94
"2298",3782,5091,"Area 10","Chum",2006,4345.32642,41791,94
"2299",3783,5141,"Area 9","Chum",1980,52479.76663,65892,95
"2300",3784,5151,"Area 9","Chum",1981,92645.19381,28983,95
"2301",3785,5161,"Area 9","Chum",1982,473200.6756,273271,95
"2302",3786,5171,"Area 9","Chum",1983,181194.2659,72362,95
"2303",3787,5181,"Area 9","Chum",1984,144356.593,40727,95
"2304",3788,5191,"Area 9","Chum",1985,16976.58815,72728,95
"2305",3789,5201,"Area 9","Chum",1986,28388.16497,307781,95
"2306",3790,5211,"Area 9","Chum",1987,16046.65733,144376,95
"2307",3791,5221,"Area 9","Chum",1988,39963.47678,102900,95
"2308",3792,5231,"Area 9","Chum",1989,9084.080894,6996,95
"2309",3793,5241,"Area 9","Chum",1990,33414.541,9502,95
